B1,B2,B3,B4,B5,B6,B7,Clase,Año,Longitude,Latitude,NDVI,NDBI,NDWI
0.0460975,0.05146,0.088915,0.1008225,0.241375,0.2246275,0.1938825,0,2016,-74.07691987482819,4.738658039494682,0.41073498,-0.035938658,-0.4615944
0.0697475,0.08488625,0.11912375,0.13383625,0.379205,0.30644,0.20304,0,2016,-74.05104839464555,4.762643057580674,0.47826317,-0.10612634,-0.5219069
0.0321,0.040955,0.0802525,0.064715,0.31744,0.2113725,0.1196325,0,2016,-74.05266536215697,4.767493960114919,0.66131544,-0.20057677,-0.5964093
0.02807125,0.03458875,0.056685,0.04498375,0.28148374,0.14830124,0.07643,0,2016,-74.08850814199334,4.664816523140058,0.72442126,-0.3098817,-0.66475314
0.02430375,0.029625,0.05144625,0.057565,0.196,0.14584,0.093095,0,2016,-74.013858141883,4.668858941918596,0.5459547,-0.1467353,-0.58418244
0.065925,0.07346,0.12637,0.1524675,0.24055,0.32833,0.2928,0,2016,-74.06802655351541,4.763721035921617,0.2241185,0.15430321,-0.311185
0.04915,0.0576475,0.094085,0.1050575,0.2552075,0.238735,0.16872,0,2016,-74.08554370155575,4.519289447112695,0.41677654,-0.03334903,-0.46128243
0.04239875,0.05210625,0.09128,0.08408875,0.31403,0.24583,0.142265,0,2016,-74.05455182425362,4.759678617143079,0.57756954,-0.12181616,-0.5495793
0.06566375,0.07847875,0.10372375,0.11978375,0.2690125,0.31217375,0.23236875,0,2016,-74.21274514578707,4.626548292036566,0.3838225,0.07426404,-0.44344693
0.0146375,0.019945,0.04094125,0.036115,0.1815075,0.12186,0.0705725,0,2016,-74.09847944164707,4.490723021077694,0.66809505,-0.19661796,-0.63190395
0.022145,0.02691625,0.04756875,0.03975875,0.18685625,0.12256125,0.06599375,0,2016,-74.09632348496518,4.535459122226847,0.64910746,-0.20779367,-0.5941666
0.05829375,0.07006375,0.09596875,0.11123125,0.27392125,0.31953,0.2437125,0,2016,-74.15830723956942,4.647838364270199,0.42240408,0.07685342,-0.48109573
0.01945,0.024235,0.052835,0.034245,0.472265,0.1509275,0.06477,0,2016,-74.11815254636929,4.759678617143079,0.8647805,-0.51563126,-0.7987622
0.078465,0.0916375,0.12902375,0.160195,0.27009875,0.36364,0.28684625,0,2016,-74.20843323242329,4.622505873258028,0.25541565,0.14760225,-0.35346293
0.090675,0.1111625,0.13716374,0.150405,0.2431625,0.2374425,0.18776375,1,2017,-74.13108828646061,4.608222660240528,0.23568383,-0.011901675,-0.27870482
0.064275,0.0949925,0.14529,0.153925,0.2036175,0.2258925,0.20326,1,2017,-74.13486121065391,4.712247570141568,0.13898346,0.051861424,-0.1671718
0.0553375,0.06098875,0.0788225,0.08661875,0.15146375,0.14676125,0.11147875,1,2017,-74.08069279902149,4.679638725328029,0.27236354,-0.015768275,-0.31543893
0.07071,0.07885,0.119715,0.13576125,0.19501,0.20027626,0.1486725,1,2017,-74.03946012748041,4.6710148986004825,0.17912306,0.013322622,-0.23924063
0.094305,0.11172625,0.1520275,0.16994375,0.27579126,0.3023975,0.25342,1,2017,-74.1558817883023,4.643795945491661,0.23746735,0.046016514,-0.28929013
0.0709575,0.08655,0.11051625,0.126095,0.151835,0.1835425,0.17280374,1,2017,-74.1243509218297,4.604988725217697,0.09261324,0.09454274,-0.157494
0.077475,0.0971925,0.12872125,0.1359125,0.17082375,0.20007,0.18269,1,2017,-74.13108828646061,4.700120313805955,0.11381525,0.07885342,-0.14055485
0.064275,0.079235,0.108495,0.10547,0.2299625,0.15627626,0.1059375,1,2017,-74.08850814199334,4.780160205621004,0.37114024,-0.190779,-0.35888553
0.0930125,0.1179825,0.14925,0.1701775,0.19314,0.27696,0.2999775,1,2017,-74.11276265466456,4.641909483395009,0.063202284,0.17830247,-0.12818715
0.046125,0.055255,0.0809125,0.0878975,0.1568125,0.14727,0.11174,1,2017,-74.16208016376272,4.600137822683452,0.28161907,-0.031381316,-0.31927648
0.0540725,0.0922975,0.159095,0.155245,0.33845,0.2627425,0.188465,1,2017,-74.09362853911281,4.768571938455862,0.37108943,-0.12592892,-0.36047998
0.08642625,0.09310875,0.120815,0.13589875,0.18522,0.19246624,0.18352875,1,2017,-74.13593918899485,4.608761649410999,0.15359192,0.019185875,-0.21044978
0.065925,0.07608625,0.11920625,0.13358875,0.180325,0.22636,0.19985,1,2017,-74.03838214913947,4.696347389612653,0.14888246,0.113195695,-0.204048
0.0839375,0.10518125,0.13606375,0.1524125,0.19337375,0.2374975,0.2398075,1,2017,-74.18040579555877,4.600676811853924,0.11845829,0.10240585,-0.1739632
0.06994,0.0883375,0.12065,0.1326125,0.2326575,0.2338125,0.1936075,1,2017,-74.08689117448192,4.572918869574631,0.2738933,0.0024760198,-0.31702554
0.0618825,0.0818475,0.1092375,0.1017575,0.242475,0.201005,0.15541,1,2017,-74.02706337655957,4.763451541336381,0.40878624,-0.09351043,-0.37882507
0.06445375,0.08972625,0.108385,0.1212,0.163,0.20154124,0.1943225,1,2017,-74.08662167989668,4.7327291586194935,0.14707951,0.10572533,-0.20124547
0.08083,0.09249,0.1206775,0.1312925,0.15299,0.1955875,0.1882725,1,2017,-74.07260796146443,4.672362371526662,0.076323695,0.12220382,-0.1180721
0.070105,0.0906475,0.1295875,0.14441,0.2477275,0.2176975,0.1796925,1,2017,-74.08904713116381,4.7515937795860035,0.26347265,-0.06452166,-0.3131071
0.0575925,0.079785,0.11208375,0.1366825,0.1934975,0.21754625,0.194955,1,2017,-74.06587059683352,4.686376089958926,0.17207281,0.05850657,-0.2664226
0.078245,0.10415,0.15041874,0.17549875,0.2479475,0.28109875,0.23627375,1,2017,-74.12812384602302,4.738658039494682,0.17109314,0.0626623,-0.24482183
0.0552825,0.06596625,0.0838825,0.093205,0.11084625,0.1195225,0.10669375,1,2017,-74.11653557885786,4.6181939598942545,0.08645501,0.037662424,-0.13846824
0.08895625,0.1112175,0.14181125,0.161185,0.191325,0.21437,0.19589,1,2017,-74.16747005546745,4.612534573604301,0.08550112,0.056803767,-0.1486291
0.089025,0.0973575,0.13671,0.1384975,0.2200075,0.2621375,0.2350225,1,2017,-74.08069279902149,4.535998111397318,0.22736081,0.087380365,-0.23351109
0.07874,0.1025825,0.1486725,0.1642925,0.1852475,0.2257,0.214975,1,2017,-74.17366843092788,4.5880105663478385,0.05995021,0.098437175,-0.10953219
0.05199625,0.07072375,0.11095625,0.1206225,0.2580125,0.22315624,0.17503124,1,2017,-74.08796915282286,4.53977103559062,0.36285606,-0.072440825,-0.39856017
0.0842675,0.104755,0.1398725,0.15178,0.1696825,0.20579,0.2019675,1,2017,-74.19846193276956,4.625470313695622,0.055690814,0.09616549,-0.096299514
0.05982,0.07764,0.10272,0.1216125,0.1378925,0.16564,0.174,1,2017,-74.06587059683352,4.647029880514491,0.062734835,0.09141525,-0.14617902
0.07927625,0.093095,0.1179825,0.1368475,0.2241875,0.2448675,0.21217,1,2017,-74.11087619256791,4.6408315050540665,0.2419156,0.04408867,-0.31038663
0.02089375,0.04789875,0.10108375,0.10547,0.3279175,0.221245,0.15220626,1,2017,-74.12569839475589,4.746742877051758,0.5132762,-0.19424574,-0.52874845
0.0800875,0.10397125,0.14084876,0.15855876,0.22218,0.25714624,0.23855625,1,2017,-74.06048070512881,4.750246306659824,0.16709946,0.07294874,-0.22403525
0.0704625,0.100245,0.106295,0.1349225,0.1562075,0.1755675,0.1535125,1,2017,-74.10036590374372,4.67182338235619,0.07311166,0.058352772,-0.19014107
0.0476375,0.07330875,0.1389925,0.156785,0.1833775,0.227625,0.20965375,1,2017,-74.14617998323381,4.539232046420149,0.078175895,0.10765748,-0.1376834
0.1288725,0.144795,0.19479,0.213655,0.2799575,0.268105,0.244235,1,2017,-74.12192547056259,4.713325548482512,0.13432097,-0.021626187,-0.17939535
0.0568225,0.068125,0.1020325,0.11647,0.1758425,0.1711125,0.1504875,1,2017,-74.11384063300551,4.524948833402648,0.20311308,-0.013632895,-0.265623
0.071425,0.07985375,0.12461,0.13202125,0.1758975,0.2054875,0.18207125,1,2017,-74.09632348496518,4.708474645948266,0.14249295,0.07758567,-0.1706696
0.0568225,0.085285,0.1162225,0.1340975,0.2097775,0.20832,0.174605,1,2017,-74.11626608427264,4.712517064726804,0.22007999,-0.003486023,-0.28697854
0.0923525,0.10925125,0.1375625,0.15391125,0.182855,0.23264375,0.22761124,1,2017,-74.05509081342409,4.664816523140058,0.085946105,0.1198289,-0.14135464
0.0774475,0.0805825,0.12197,0.125105,0.2777575,0.23571,0.192425,1,2017,-74.02248196861055,4.704162732584493,0.37891963,-0.08188932,-0.38973427
0.072415,0.09748125,0.1231525,0.1424575,0.19436374,0.2146725,0.20024875,1,2017,-74.13620868358008,4.632207678326519,0.1541062,0.049650278,-0.2242759
0.1185325,0.1271125,0.170205,0.1909125,0.1964125,0.29423,0.26376,1,2017,-74.03999911665089,4.773422840990108,0.014199971,0.19936615,-0.0714846
0.0760175,0.0871275,0.1333275,0.14310375,0.34580624,0.27377,0.21861875,1,2017,-74.17528539843929,4.633824645837934,0.41460085,-0.11626695,-0.44346437
0.0457675,0.07159,0.12382625,0.13499124,0.14827375,0.19345625,0.181865,1,2017,-74.16342763668891,4.547316883977224,0.046890747,0.13221695,-0.08984748
0.0446125,0.0624325,0.09942,0.1267,0.16663,0.19952,0.1749625,1,2017,-74.03919063289517,4.722757858965767,0.13612655,0.089826584,-0.25262165
0.0261325,0.052175,0.11141,0.1333275,0.1993275,0.2349675,0.1817275,1,2017,-74.08392673404433,4.744317425784636,0.19840375,0.08206404,-0.28293175
0.11548,0.13242,0.160195,0.1706175,0.22889,0.22810625,0.2053775,1,2017,-74.09928792540278,4.627895764962745,0.14586082,-0.001715017,-0.17655528
0.0769525,0.1048375,0.117845,0.1369575,0.2492125,0.254135,0.2103,1,2017,-74.10548630086319,4.609031143996235,0.29068807,0.009779544,-0.35789353
0.15937,0.1883275,0.23065,0.26123,0.28906,0.377115,0.4007375,1,2017,-74.14752745615999,4.672631866111898,0.050573345,0.13218,-0.11238961
0.0457675,0.064935,0.06873,0.072855,0.1443,0.1233175,0.123345,1,2017,-74.12246445973305,4.669128436503831,0.3290046,-0.0784048,-0.3547388
0.0794275,0.10372375,0.14595,0.1679225,0.19474874,0.24132,0.23175,1,2017,-74.18606518184872,4.597442876831093,0.0739685,0.10679796,-0.14323135
0.001245,0.01329,0.041615,0.04706,0.0861925,0.1085225,0.094745,1,2017,-74.06748756434494,4.612534573604301,0.2936718,0.1146804,-0.34878626
0.038755,0.04600125,0.08989125,0.09632625,0.17687374,0.16108875,0.140725,1,2017,-74.15183936952377,4.637328075446,0.29482982,-0.046706345,-0.32606414
0.0777225,0.0975775,0.1285975,0.14178374,0.16474625,0.19835125,0.1984475,1,2017,-74.1701650013198,4.592591974296848,0.07491114,0.09255089,-0.12323002
0.0739275,0.1124825,0.1454825,0.1690775,0.2090625,0.2507525,0.256225,1,2017,-74.04592799752608,4.7478208553927015,0.10574126,0.090666905,-0.17932846
0.06169,0.075605,0.1073675,0.124335,0.1608825,0.17906,0.16047,1,2017,-74.17501590385405,4.614151541115716,0.12813906,0.05347226,-0.19949676
0.0863025,0.10965,0.1465275,0.16674,0.19545,0.232905,0.21855,1,2017,-74.18606518184872,4.598790349757273,0.07926776,0.08743918,-0.14305764
0.03505625,0.09162375,0.1495525,0.1776575,0.2496525,0.28037,0.283065,1,2017,-74.11141518173838,4.748090349977938,0.16848426,0.05795507,-0.2507484
0.04699125,0.0636425,0.09797625,0.11686875,0.1563725,0.1798575,0.15800875,1,2017,-74.04053810582135,4.70173728131737,0.14457463,0.06984803,-0.22959125
0.08043125,0.09888375,0.13416626,0.14837,0.16125375,0.2060925,0.204855,1,2017,-74.15103088576805,4.56645099952897,0.041610997,0.12206128,-0.09169147
0.0939475,0.107615,0.13715,0.1516975,0.1747425,0.211235,0.18489,1,2017,-74.06317565098117,4.646760385929255,0.070594914,0.094545655,-0.12053031
0.0341075,0.04618,0.0750275,0.0782725,0.21173,0.152385,0.115645,1,2017,-74.0920115716014,4.75374973626789,0.46019435,-0.16298424,-0.47671816
0.04877875,0.067575,0.0991175,0.1091825,0.18652625,0.1796925,0.1537875,1,2017,-74.09901843081754,4.705510205510672,0.26155382,-0.018660286,-0.30600616
0.09297125,0.1108875,0.1547225,0.17756125,0.23439,0.2521,0.220475,1,2017,-74.19280254647961,4.617654970723783,0.1379502,0.036403596,-0.20474158
0.0648525,0.0760725,0.099915,0.11354125,0.17708,0.17879875,0.1552725,1,2017,-74.08204027194768,4.5715713966484515,0.21863079,0.004829579,-0.27857906
0.082975,0.08677,0.1188625,0.152715,0.3047625,0.25639,0.1772725,1,2017,-74.09605399037994,4.666433490651473,0.33236063,-0.08620207,-0.4388315
0.0451075,0.050195,0.0731025,0.0808025,0.129945,0.136655,0.11504,1,2017,-74.13917312401767,4.701467786732134,0.23318186,0.02516882,-0.27994683
0.09711,0.1200725,0.1590675,0.17461875,0.21628125,0.23674124,0.21421875,1,2017,-74.14887492908618,4.701198292146898,0.10658096,0.04516331,-0.15242825
0.07445,0.08534,0.1073675,0.119055,0.14342,0.178895,0.17246,1,2017,-74.16073269083655,4.6912269924931715,0.09282786,0.11006315,-0.14375715
0.0760175,0.093975,0.12528375,0.1436675,0.18405125,0.22004876,0.19510625,1,2017,-74.19145507355344,4.605527714388169,0.12322683,0.0890807,-0.18998012
0.0238775,0.0368575,0.0797025,0.077145,0.18071,0.1483425,0.1312375,1,2017,-74.13647817816532,4.658079158509161,0.40164044,-0.098365754,-0.38787502
0.104645,0.127635,0.1650625,0.1795825,0.2737425,0.2948625,0.2764925,1,2017,-74.11761355719881,4.7583311442169,0.20770968,0.037143555,-0.24767265
0.097,0.11004875,0.149305,0.17398626,0.2030125,0.2249575,0.1793075,1,2017,-74.04943142713414,4.755636198364542,0.07699294,0.05127696,-0.15244061
0.0480775,0.0647975,0.08435,0.093645,0.154915,0.135445,0.1304675,1,2017,-74.05077890006032,4.650802804707793,0.24649985,-0.06705471,-0.29492408
0.0810225,0.1004375,0.12395,0.1391575,0.17162125,0.19947875,0.18113625,1,2017,-74.13378323231296,4.584507136739773,0.104459345,0.075067356,-0.16128515
0.06147,0.0737075,0.10844,0.11812,0.1630275,0.1897575,0.172405,1,2017,-74.13566969440961,4.694191432930766,0.15972932,0.07576853,-0.20108299
0.02308,0.0361425,0.0558875,0.0614425,0.1232075,0.1123725,0.082315,1,2017,-74.10386933335178,4.696077895027417,0.3344977,-0.045992866,-0.37588993
0.05381125,0.072085,0.09272375,0.10479625,0.1461975,0.15250875,0.14167374,1,2017,-74.09174207701616,4.691496487078408,0.1649493,0.021128627,-0.22381328
0.061635,0.0848175,0.117845,0.13451,0.1744125,0.223555,0.19457,1,2017,-74.1122236654941,4.742430963687984,0.12916672,0.12348368,-0.19355366
0.079345,0.106515,0.14681625,0.16477375,0.2300725,0.24044,0.2076875,1,2017,-74.09740146330613,4.54435244353963,0.16537766,0.02203448,-0.22090404
0.0620475,0.089795,0.125325,0.1487275,0.1836525,0.2326025,0.2114825,1,2017,-74.09524550662424,4.728686739840955,0.105075516,0.11759619,-0.18877593
0.02735625,0.03527625,0.0531925,0.05469125,0.0836075,0.0825625,0.0714525,1,2017,-74.08177077736244,4.63086020540034,0.2090854,-0.0062887617,-0.22233188
0.05168,0.0702975,0.08633,0.0975225,0.1180925,0.1345925,0.120265,1,2017,-74.09820994706183,4.60094630643916,0.09540153,0.06529871,-0.15537675
0.0408175,0.0798675,0.132365,0.1305775,0.270305,0.23362,0.195945,1,2017,-74.15130038035329,4.688801541226049,0.34854975,-0.072798535,-0.3425634
0.064605,0.079565,0.0998325,0.1144075,0.1784275,0.1851375,0.1711675,1,2017,-74.14052059694386,4.636789086275528,0.21862142,0.018456103,-0.2824517
0.118945,0.1378375,0.15486,0.1655575,0.2311175,0.2742375,0.2626325,1,2017,-74.10225236584037,4.6799082199132656,0.16527385,0.08532618,-0.1975698
0.0882275,0.1074775,0.1609375,0.167235,0.2826525,0.2346925,0.1796925,1,2017,-74.05859424303216,4.639753526713123,0.25654745,-0.09270409,-0.27438626
0.082095,0.109485,0.14408,0.167565,0.243795,0.2247375,0.1914625,1,2017,-74.10144388208467,4.572918869574631,0.1853121,-0.04067487,-0.25708023
0.11933,0.14133,0.16861,0.186155,0.2054325,0.28257,0.289665,1,2017,-74.10225236584037,4.6257398082808585,0.049229097,0.15806784,-0.098444685
0.07325375,0.09695875,0.13529375,0.14826,0.204195,0.21347626,0.205295,1,2017,-74.07072149936778,4.5917834905411405,0.1587011,0.022221453,-0.20295589
0.0614425,0.0687575,0.0904825,0.1180375,0.16487,0.2085125,0.2147825,1,2017,-74.0693740264416,4.649994320952086,0.16553997,0.11688417,-0.29131296
0.08039,0.09117,0.124995,0.1318975,0.178675,0.1940475,0.187035,1,2017,-74.10306084959608,4.625470313695622,0.150617,0.04124382,-0.17677082
0.04979625,0.07069625,0.09858125,0.1102275,0.298905,0.2121975,0.1621475,1,2017,-74.06802655351541,4.717098472675814,0.46116477,-0.16964795,-0.5039765
0.04673,0.06981625,0.10883875,0.1213925,0.14903,0.17434375,0.16568124,1,2017,-74.11734406261357,4.517402985016044,0.102201164,0.078280166,-0.1558593
0.12813,0.15101,0.20029,0.2191275,0.24,0.264035,0.2507525,1,2017,-74.13944261860291,4.538154068079205,0.045461204,0.047685165,-0.09019056
0.03764125,0.0447225,0.07017375,0.07149375,0.14425875,0.14126125,0.114985,1,2017,-74.13836464026197,4.699850819220719,0.33726144,-0.010498398,-0.34549335
0.049095,0.0595175,0.08578,0.09458,0.150405,0.1426775,0.1223,1,2017,-74.13054929729013,4.665894501481001,0.22787109,-0.026366308,-0.27362025
0.0158475,0.022145,0.0563825,0.0632025,0.1918475,0.1640175,0.140835,1,2017,-74.03757366538376,4.687184573714633,0.5043913,-0.07820383,-0.5457237
0.2433825,0.2615325,0.298355,0.3180725,0.336745,0.41644,0.47067,1,2017,-74.1243509218297,4.647299375099727,0.028515574,0.10581067,-0.06044714
0.0669425,0.0892175,0.107835,0.12478875,0.1535675,0.16785374,0.15960374,1,2017,-74.12219496514783,4.597442876831093,0.10338815,0.044447124,-0.17495048
0.05234,0.0757975,0.1200725,0.13638,0.1809025,0.21668,0.182525,1,2017,-74.10818124671556,4.503928255754252,0.14032446,0.089987636,-0.2021098
0.0398,0.05229875,0.09041375,0.0917475,0.18303375,0.1714975,0.13570625,1,2017,-74.04053810582135,4.689340530396521,0.33221424,-0.03253946,-0.33871216
0.03117875,0.0404875,0.05639625,0.05276625,0.11482,0.0919125,0.06741,1,2017,-74.13001030811967,4.60094630643916,0.37027952,-0.110807456,-0.34122786
0.1060475,0.11691,0.13957,0.1595075,0.21107,0.2926625,0.2895825,1,2017,-74.16989550673456,4.640292515883595,0.13914093,0.16197585,-0.20391285
0.07775,0.102115,0.13207625,0.14731126,0.19073375,0.222345,0.21072625,1,2017,-74.11626608427264,4.579925728790763,0.12845181,0.076525964,-0.18170905
0.0794275,0.1053875,0.1470225,0.18302,0.2087875,0.256115,0.24374,1,2017,-74.14132908069956,4.535998111397318,0.06576573,0.101800896,-0.17358984
0.0790425,0.08644,0.1218875,0.131925,0.1795275,0.2158825,0.1886575,1,2017,-74.10710326837462,4.573457858745102,0.15284033,0.09194251,-0.19123138
0.0948,0.09832,0.1158925,0.1468025,0.2242975,0.24649,0.22251,1,2017,-74.1709734850755,4.651611288463501,0.2088251,0.04713912,-0.31866014
0.03761375,0.05779875,0.10287125,0.12583375,0.190005,0.21240374,0.1817275,1,2017,-74.0348787195314,4.71602049433487,0.20317727,0.055661663,-0.2975105
0.143585,0.15586375,0.21199125,0.2223725,0.2499275,0.2620825,0.20959875,1,2017,-74.05266536215697,4.666702985236709,0.058342163,0.023739735,-0.08212755
0.07377625,0.0854225,0.1101725,0.119,0.160305,0.19738875,0.18350124,1,2017,-74.08554370155575,4.6257398082808585,0.1478849,0.10367461,-0.1853481
0.055475,0.0642475,0.0943875,0.10756,0.1954775,0.18929,0.1522475,1,2017,-74.11626608427264,4.714942515993927,0.29012087,-0.016081136,-0.34874853
0.0970275,0.1141325,0.15519,0.159755,0.17323,0.2067525,0.1978425,1,2017,-74.15372583162042,4.5753443208417535,0.04046729,0.08822113,-0.054929666
0.0248125,0.0569875,0.0902075,0.103105,0.1366275,0.14661,0.1256825,1,2017,-74.07961482068056,4.60094630643916,0.13983291,0.035244312,-0.20464212
0.1372325,0.15706,0.182745,0.1880525,0.28554,0.35759,0.36199,1,2017,-74.180675290144,4.624931324525151,0.20584682,0.112030186,-0.21951379
0.074835,0.105855,0.1617625,0.168665,0.226195,0.265025,0.2558125,1,2017,-74.1025218604256,4.491531504833402,0.14569718,0.07904808,-0.1660813
0.08677,0.10063,0.1397075,0.1577475,0.23069125,0.2384325,0.1903625,1,2017,-74.14132908069956,4.628704248718453,0.187787,0.016501494,-0.2456373
0.1302475,0.143915,0.16168,0.1952025,0.1821125,0.33944,0.2984375,1,2017,-74.11330164383504,4.635172118764113,-0.0346925,0.30165225,-0.05943266
0.0995575,0.13969375,0.17860626,0.2091175,0.26277,0.3236275,0.30730626,1,2017,-74.06155868346976,4.748898833733644,0.11369764,0.10378199,-0.1906848
0.12571,0.141495,0.18962,0.22966,0.2685175,0.3113075,0.2877675,1,2017,-74.20142637320716,4.620349916576141,0.07799929,0.07379812,-0.17221355
0.06607625,0.08153125,0.1149025,0.15464,0.204635,0.25497374,0.23278125,1,2017,-74.05509081342409,4.652689266804444,0.13915522,0.10952521,-0.28081992
0.0566025,0.06829,0.08956125,0.1076975,0.13097624,0.15960374,0.141385,1,2017,-74.13917312401767,4.671284393185718,0.09753374,0.09851849,-0.1877912
0.0767875,0.088915,0.1156175,0.12989,0.209145,0.1823875,0.1640175,1,2017,-74.1453714994781,4.651880783048736,0.23376644,-0.06834042,-0.28798738
0.06224,0.0646875,0.0691425,0.0720025,0.0988425,0.1288175,0.1010425,1,2017,-74.1130321492498,4.5904360176149615,0.15710147,0.13166563,-0.17680153
0.1031325,0.1185325,0.183185,0.1925625,0.359405,0.316175,0.2588375,1,2017,-74.05832474844692,4.767763454700154,0.3022687,-0.06398945,-0.32477564
0.0693625,0.07159,0.08875,0.0910325,0.1924525,0.17466,0.1392125,1,2017,-74.10036590374372,4.641370494224538,0.35776147,-0.04846609,-0.3687823
0.1152875,0.1095125,0.1559875,0.172075,0.17598,0.291865,0.2335925,1,2017,-74.06209767264022,4.649994320952086,0.011219487,0.24769954,-0.06022427
0.0778325,0.1032425,0.134455,0.1496075,0.2162125,0.2274875,0.192645,1,2017,-74.11707456802834,4.561600096994725,0.18207042,0.025411332,-0.23314823
0.0381775,0.0502225,0.0808575,0.0853675,0.1433925,0.1912975,0.195395,1,2017,-74.08769965823763,4.52090641462411,0.25365013,0.14313245,-0.2788629
0.07875375,0.08810375,0.10481,0.11524625,0.1498275,0.192095,0.19556,1,2017,-74.08527420697051,4.605797208973405,0.13045895,0.1236172,-0.17679054
0.0831125,0.09918625,0.13642125,0.1601125,0.23822625,0.2716525,0.244565,1,2017,-74.20735525408234,4.635441613349349,0.1960988,0.065557234,-0.27173543
0.06841375,0.08142125,0.10419125,0.114875,0.1802425,0.1863475,0.16482875,1,2017,-74.17259045258693,4.632207678326519,0.2214965,0.016653499,-0.2673777
0.0721675,0.0861375,0.1144075,0.1327225,0.1601125,0.2007025,0.1928375,1,2017,-74.09686247413565,4.573457858745102,0.09353391,0.11249533,-0.16649058
0.059545,0.073405,0.1032975,0.1107775,0.157225,0.2177525,0.2167075,1,2017,-74.11707456802834,4.53977103559062,0.17330995,0.16141637,-0.20699747
0.06477,0.07742,0.1025275,0.11658,0.14606,0.1890975,0.1894275,1,2017,-74.07988431526579,4.624122840769443,0.11224491,0.12840974,-0.17511944
0.064,0.07878125,0.118725,0.13352,0.20899375,0.2119225,0.17288625,1,2017,-74.07341644522013,4.700928797561662,0.22035244,0.006958032,-0.2754458
0.0654025,0.0781625,0.10127625,0.11889,0.1644025,0.195505,0.18627875,1,2017,-74.12974081353443,4.683411649521331,0.1606555,0.08641802,-0.23760368
0.0662,0.079675,0.1083575,0.1182025,0.133905,0.1573075,0.145455,1,2017,-74.14510200489286,4.595286920149206,0.062284913,0.08036232,-0.10545379
0.082425,0.1113275,0.14012,0.1565925,0.21228,0.2344175,0.21987,1,2017,-74.08527420697051,4.584776631325008,0.1509668,0.04955813,-0.20476732
0.079235,0.0968625,0.12355125,0.13884126,0.17643376,0.2126925,0.20698625,1,2017,-74.17878882804735,4.600407317268688,0.11923717,0.0931799,-0.17628385
0.0387275,0.0452175,0.0694725,0.065815,0.2061475,0.1384975,0.10107,1,2017,-74.11842204095451,4.718715440187229,0.51599944,-0.19628894,-0.49588197
0.06508625,0.07605875,0.1013175,0.111025,0.15079,0.17604876,0.17169,1,2017,-74.10898973047127,4.587202082592131,0.15188208,0.07728199,-0.19623575
0.0997775,0.10787625,0.1510925,0.15146375,0.25233376,0.234995,0.20013875,1,2017,-74.04781445962273,4.738388544909446,0.24980345,-0.0355792,-0.25095358
0.0710675,0.090235,0.12126875,0.13504624,0.18995,0.19798,0.1811225,1,2017,-74.1159965896874,4.57750027752364,0.16893661,0.020699603,-0.22068483
0.0791525,0.102555,0.13341,0.154145,0.2939,0.316615,0.2397525,1,2017,-74.0882386474081,4.778273743524353,0.3119218,0.037206247,-0.37558213
0.0593525,0.07407875,0.1146275,0.14051875,0.27312374,0.24532124,0.19301625,1,2017,-74.08230976653292,4.558096667386659,0.32057872,-0.053626705,-0.4087575
0.0787675,0.09860875,0.1202375,0.12415625,0.239395,0.2421175,0.2134075,1,2017,-74.06802655351541,4.583698652984065,0.31698072,0.0056540626,-0.33133128
0.0883375,0.117075,0.143145,0.1674275,0.1894825,0.21602,0.208595,1,2017,-74.13944261860291,4.5828901692283575,0.061794292,0.065443516,-0.1393075
0.078795,0.101675,0.1464175,0.16465,0.1833225,0.22537,0.2218775,1,2017,-74.18552619267825,4.620619411161377,0.05366088,0.102882974,-0.111921534
0.054265,0.0650725,0.1059375,0.1571425,0.260845,0.3372675,0.2895825,1,2017,-74.0693740264416,4.679099736157558,0.2480995,0.12777276,-0.42234156
0.066145,0.0827275,0.1155625,0.1303025,0.157335,0.2070825,0.20513,1,2017,-74.06614009141876,4.682603165765624,0.09398112,0.13651237,-0.1530703
0.08094,0.099035,0.12652124,0.14497375,0.205735,0.2315575,0.2123075,1,2017,-74.1483359399157,4.643526450906425,0.17325272,0.059050873,-0.23841162
0.064935,0.07473875,0.10058875,0.10573125,0.21855,0.2025725,0.168005,1,2017,-74.13243575938678,4.636519591690293,0.34790403,-0.03794027,-0.36962372
0.08323625,0.09885625,0.13781,0.15849,0.18526125,0.19546375,0.16807374,1,2017,-74.20924171617901,4.613612551945245,0.07787971,0.02679755,-0.14687547
0.09139,0.1102275,0.15431,0.170755,0.190775,0.2379925,0.214755,1,2017,-74.17070399049028,4.621158400331849,0.055375785,0.11012375,-0.105669625
0.035235,0.0589675,0.1026375,0.10932,0.250285,0.192205,0.1361325,1,2017,-74.03353124660522,4.730303707352371,0.39199954,-0.13125722,-0.41835672
0.0376825,0.05729,0.095295,0.1195775,0.2217125,0.2360125,0.19028,1,2017,-74.06155868346976,4.634902624178878,0.29926163,0.031241475,-0.39878398
0.06283125,0.0732675,0.09280625,0.10361375,0.13837375,0.14178374,0.12967,1,2017,-74.12246445973305,4.723027353551003,0.14364378,0.012171713,-0.1971083
0.08842,0.0923525,0.09448375,0.10936125,0.23198375,0.26985124,0.24702625,1,2017,-74.15426482079089,4.625200819110387,0.35923332,0.07545804,-0.42117515
